study_tags,run_case_id,study_notes,case_order,solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,iter,iterations,mpi_mode,total_s_max,total_s_avg,local_compute_s_max,pack_forward_s_max,mpi_forward_s_max,unpack_forward_s_max,reduced_compute_s_max,pack_backward_s_max,mpi_backward_s_max,unpack_backward_s_max,update_compute_s_max,compute_s_max,communication_s_max,packing_s_max
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,9,10,device,0.001471107,0.0014580015,0.000881463,6.5589e-05,5.8237e-05,8.0261e-05,1.9109e-05,2.3285e-05,6.5959e-05,2.2924e-05,0.000281602,0.001181142,0.000121302,0.000183845
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,0,10,device,0.21028474,0.20998011275,0.000845188,8.0951e-05,0.203559668,9.8948e-05,6.8213e-05,2.4757e-05,0.018327544,3.0716e-05,0.000202034,0.001110107,0.208984079,0.00023436
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,1,10,device,0.001154723,0.0011454775,0.000568213,7.0767e-05,0.000128313,6.85030000001e-05,2.01700000001e-05,2.4066e-05,9.6304e-05,2.3966e-05,0.00017999,0.00076678,0.00021336,0.000184967
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,2,10,device,0.00105311,0.001043092625,0.000564106,6.8413e-05,5.95489999999e-05,6.6019e-05,1.9189e-05,2.3746e-05,5.5944e-05,2.4287e-05,0.000178879,0.000760661,0.000115483,0.000182465
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,3,10,device,0.001061843,0.00104630375,0.000564057,6.90840000001e-05,6.26340000001e-05,6.51779999999e-05,1.8919e-05,2.3365e-05,6.05410000001e-05,2.48970000001e-05,0.000178799,0.000761193,0.000122915,0.000182284
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,4,10,device,0.001052179,0.001047657375,0.000564357,6.8422e-05,6.657e-05,6.56889999999e-05,1.8858e-05,2.4076e-05,5.57329999999e-05,2.4086e-05,0.00017973,0.000762165,0.000120631,0.000182243
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,5,10,device,0.001060191,0.001056749375,0.000563565,6.8663e-05,7.0876e-05,6.5277e-05,1.89580000001e-05,3.4352e-05,6.06000000001e-05,2.4687e-05,0.000180421,0.00076037,0.000123925,0.000181832
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,6,10,device,0.001050907,0.001043551,0.000564537,6.9204e-05,5.98500000001e-05,6.5939e-05,1.9028e-05,2.41360000001e-05,5.42520000001e-05,2.4797e-05,0.000178758,0.000760981,0.00011302,0.000183094
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,7,10,device,0.001057517,0.00105080175,0.000566149,6.9083e-05,6.4297e-05,6.60889999999e-05,1.8638e-05,2.3825e-05,6.40359999999e-05,2.4366e-05,0.000178408,0.000762022,0.000122164,0.000183333
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,8,10,device,0.001053231,0.0010432335,0.000563346,6.9154e-05,5.972e-05,7.29589999999e-05,1.92880000001e-05,2.3615e-05,5.8438e-05,2.6881e-05,0.000179119,0.0007602,0.000116505,0.000183205
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nsys_scaling","np8_128x512x2048_device","weak nsys path at 8 GPUs",21,tdma,cuda-cxx,8,128,512,2048,65536,256,256,9,10,device,0.001049525,0.00104523225,0.000563065,6.8943e-05,5.994e-05,6.58990000001e-05,1.88990000001e-05,2.3806e-05,5.95689999999e-05,2.46269999999e-05,0.00017952,0.000760732,0.000119509,0.000183275
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,0,10,device,0.210282907,0.21013640125,0.001402464,8.033e-05,0.203430434,9.7567e-05,6.1783e-05,2.4888e-05,0.008640206,2.9194e-05,0.00036643,0.001803907,0.208267713,0.000229314
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,1,10,device,0.001975274,0.001964929875,0.001134523,6.9644e-05,0.000211167,6.8102e-05,2.0971e-05,2.3795e-05,8.7211e-05,2.4527e-05,0.000349585,0.001501434,0.000296796,0.000185938
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,2,10,device,0.001790136,0.001783258625,0.001127362,6.7862e-05,5.9379e-05,6.631e-05,1.9309e-05,2.3486e-05,6.1132e-05,2.4256e-05,0.000348032,0.00149268,0.000118177,0.000181281
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,3,10,device,0.002324318,0.002303372875,0.001532489,0.000134562,0.000567552,6.8373e-05,2.0841e-05,2.3625e-05,9.1978e-05,2.4476e-05,0.0003668,0.001901853,0.000640712,0.000247582
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,4,10,device,0.001802395,0.001783877375,0.001125399,6.8743e-05,6.3826e-05,6.6671e-05,1.8969e-05,2.3585e-05,6.658e-05,2.4096e-05,0.000349384,0.001492379,0.000127952,0.000182543
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,5,10,device,0.001790226,0.00178311725,0.001128143,6.8673e-05,6.4106e-05,6.626e-05,1.9049e-05,2.3875e-05,5.7977e-05,2.4317e-05,0.000352609,0.001496356,0.000119299,0.000182394
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,6,10,device,0.001792761,0.001784934875,0.001129094,6.9394e-05,6.9164e-05,6.639e-05,1.8968e-05,2.3936e-05,5.4212e-05,2.4407e-05,0.000350837,0.001496126,0.000121332,0.000182485
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,7,10,device,0.001790907,0.001780713625,0.001124538,6.9484e-05,5.8869e-05,6.668e-05,1.8999e-05,2.4026e-05,5.9109e-05,2.4417e-05,0.000350867,0.001494404,0.000116805,0.000183204
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,8,10,device,0.001782505,0.001776752625,0.001125659,6.9434e-05,5.8368e-05,6.662e-05,1.9298e-05,2.4267e-05,5.4963e-05,2.4296e-05,0.000349564,0.00149252,0.000112308,0.000183935
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np8_256x256x4096_device","large global strong scaling at 8 GPUs",22,tdma,cuda-cxx,8,256,256,4096,65536,512,512,9,10,device,0.001784929,0.00177683025,0.001127142,6.8172e-05,5.7807e-05,6.68e-05,1.9098e-05,2.3776e-05,5.8969e-05,2.4467e-05,0.000348814,0.001493651,0.000111368,0.000182753
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,0,10,host,0.031796296,0.0317698715,0.00331233,3.0216e-05,0.022007276,4.635e-05,2.9084e-05,1.0095e-05,0.005366173,1.1267e-05,0.001011768,0.004346141,0.027357084,9.7927e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,1,10,host,0.006131761,0.006128637,0.003109447,2.2423e-05,0.001866752,2.1903e-05,1.348e-05,1.0186e-05,8.3876e-05,9.72499999999e-06,0.001003335,0.004120484,0.001950247,6.3676e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,2,10,host,0.004410179,0.00440764,0.003102856,2.0741e-05,0.000153771,1.981e-05,1.1287e-05,9.605e-06,8.4316e-05,9.405e-06,0.00099952,0.004113583,0.000237065,5.9251e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,3,10,host,0.00441114,0.0044069585,0.003106933,2.0881e-05,0.00015334,1.977e-05,1.1347e-05,9.785e-06,8.2394e-05,9.58500000001e-06,0.001001764,0.004120044,0.000235734,6.0021e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,4,10,host,0.004409718,0.004406333,0.003098891,2.0691e-05,0.0001534,1.9379e-05,1.1337e-05,9.724e-06,8.4998e-05,9.354e-06,0.001002564,0.004112361,0.000238028,5.9148e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,5,10,host,0.004412272,0.004407595,0.003105771,2.1312e-05,0.000154872,1.982e-05,1.1287e-05,9.71499999999e-06,8.019e-05,9.58399999999e-06,0.00100605,0.004118741,0.00023355,5.972e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,6,10,host,0.004397299,0.00439432,0.003100002,2.1081e-05,0.000149595,1.938e-05,1.1327e-05,9.63400000001e-06,8.0731e-05,9.56399999999e-06,0.00099989,0.004111219,0.000230326,5.9659e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,7,10,host,0.004416468,0.0044102135,0.003101304,2.1161e-05,0.000158968,1.976e-05,1.1237e-05,9.704e-06,8.3135e-05,9.63400000001e-06,0.001004447,0.004115276,0.000240641,6.0259e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,8,10,host,0.004401395,0.0043990415,0.003100593,2.0741e-05,0.000153831,1.9549e-05,1.1387e-05,9.95499999998e-06,8.1783e-05,9.384e-06,0.001000732,0.004108766,0.000235614,5.9389e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np2_128x128x4096_host","C++ host fallback at 2 GPUs",23,tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,9,10,host,0.004405732,0.0044021065,0.003104609,2.0561e-05,0.00015376,1.964e-05,1.1257e-05,1.0135e-05,8.1582e-05,9.545e-06,0.001001593,0.004111611,0.00023405,5.979e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,0,10,host,0.070180318,0.07015075375,0.001776376,5.6294e-05,0.067485604,6.1332e-05,3.8939e-05,1.4882e-05,0.002148675,1.5352e-05,0.000505428,0.00231183,0.067732235,0.000143324
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,1,10,host,0.002481795,0.00247665925,0.001553311,3.6054e-05,0.000230436,3.316e-05,1.4472e-05,1.4242e-05,9.5514e-05,1.3841e-05,0.000495213,0.002062575,0.000325429,9.6175e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,2,10,host,0.002441694,0.00243649625,0.001547783,3.4943e-05,0.000203095,3.333e-05,1.4281e-05,1.3951e-05,9.5514e-05,1.4262e-05,0.000496585,0.002057897,0.000294522,9.6346e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,3,10,host,0.002423086,0.002414696,0.001551558,3.5483e-05,0.000196895,3.321e-05,1.4071e-05,1.3981e-05,7.8788e-05,1.4612e-05,0.000497787,0.002056476,0.000275423,9.7286e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,4,10,host,0.002433132,0.00242559775,0.001549515,3.4461e-05,0.000198898,3.328e-05,1.3951e-05,1.3921e-05,8.7101e-05,1.4432e-05,0.000496365,0.002057077,0.000283655,9.4982e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,5,10,host,0.002435896,0.002426156,0.001551408,3.4211e-05,0.000204998,3.2408e-05,1.4191e-05,1.387e-05,7.996e-05,1.4282e-05,0.000497196,0.00205993,0.000282173,9.4441e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,6,10,host,0.002432921,0.00242606575,0.001551328,3.4451e-05,0.000207892,3.281e-05,1.4222e-05,1.4271e-05,8.1041e-05,1.4361e-05,0.000496415,0.00205941,0.000288933,9.5893e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,7,10,host,0.002434243,0.00242881725,0.001549405,3.5143e-05,0.00019308,3.2248e-05,1.4121e-05,1.382e-05,9.313e-05,1.3751e-05,0.000497166,0.002057538,0.000283766,9.4722e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,8,10,host,0.002428705,0.0024222475,0.001550797,3.4552e-05,0.000195984,3.2008e-05,1.4151e-05,1.4542e-05,8.7561e-05,1.3961e-05,0.000494012,0.002056066,0.000280731,9.4863e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np4_128x128x4096_host","C++ host fallback at 4 GPUs",24,tdma,cuda-cxx,4,128,128,4096,16384,1024,1024,9,10,host,0.002426151,0.0024166145,0.001549906,3.4832e-05,0.000197416,3.2949e-05,1.4151e-05,1.4472e-05,8.1702e-05,1.4182e-05,0.000498458,0.002057808,0.000278257,9.5914e-05
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,0,10,host,0.148134292,0.148109895375,0.001068854,8.1553e-05,0.139530741,9.2038e-05,5.5814e-05,2.4807e-05,0.012886218,2.718e-05,0.000253981,0.001368004,0.146577025,0.000217786
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,1,10,host,0.001674873,0.001659531375,0.000777717,6.3987e-05,0.000332679,6.6009e-05,1.9529e-05,2.9024e-05,0.000210065,2.3465e-05,0.000245809,0.00103306,0.000484257,0.000177889
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,2,10,host,0.001607393,0.00159310975,0.000769335,6.3265e-05,0.000277686,6.2103e-05,1.8578e-05,2.7321e-05,0.000157857,2.3035e-05,0.000245738,0.001027843,0.000413861,0.000173601
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,3,10,host,0.001621263,0.00160590225,0.000775855,6.3415e-05,0.000281031,6.1943e-05,1.8468e-05,2.648e-05,0.000160391,2.3255e-05,0.000244247,0.001030296,0.000429474,0.00017339
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,4,10,host,0.001621032,0.001607009,0.000769385,6.4697e-05,0.000287142,6.2734e-05,2.0421e-05,2.9213e-05,0.000162334,2.3225e-05,0.000245038,0.001026792,0.000427772,0.000176765
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,5,10,host,0.001616987,0.001602705375,0.000771098,6.2593e-05,0.000280962,6.2564e-05,1.8428e-05,2.5067e-05,0.000154512,2.2865e-05,0.000244727,0.001030588,0.000429194,0.000172318
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,6,10,host,0.001884588,0.001871002875,0.000769564,6.5278e-05,0.000562825,6.1732e-05,1.8838e-05,2.9304e-05,0.000160351,2.3376e-05,0.000245178,0.001027942,0.000688333,0.000175664
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,7,10,host,0.001629165,0.00161412975,0.000768543,6.2844e-05,0.000284717,6.2734e-05,1.7807e-05,2.6019e-05,0.000162624,2.2754e-05,0.000244858,0.001031018,0.000444938,0.000173539
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,8,10,host,0.001588364,0.001572879,0.000774873,6.3696e-05,0.000259078,6.2654e-05,1.8087e-05,2.8322e-05,0.000156055,2.3855e-05,0.00024616,0.001031628,0.000395324,0.000173191
"correctness;total_performance;phase_breakdown;mpi_mode_comparison;host_fallback","np8_128x128x4096_host","C++ host fallback at 8 GPUs",25,tdma,cuda-cxx,8,128,128,4096,16384,512,512,9,10,host,0.001604508,0.0015906695,0.000770066,6.5228e-05,0.000289314,6.0742e-05,1.7857e-05,2.5889e-05,0.000143275,2.3605e-05,0.000247531,0.001028843,0.000407832,0.00017314
